Time_UTC_Chile,Los_Tilos,San_Antonio_de_Naltahua,San_Pedro_de_Melipilla,Carmen_Rosa
16-11-08,9.5,8.2,7.1,18.79
16-11-09,9.6,8.9,7.6,18.19
16-11-10,10.8,8.9,8.2,18.48
16-11-11,9.6,8.5,7,18.36
16-11-12,6.5,5,4.1,15.59
16-11-13,7.5,6.2,5.3,16.42
16-11-14,6.4,6.2,5.4,15
16-11-15,8,7.9,8.2,18.15
16-11-16,7.8,8.9,8.7,16.68
16-11-17,10.4,11.7,11.4,18.91
16-11-18,8.8,7.9,4.9,17.06
16-11-19,9.1,7.9,5.8,16.54
16-11-20,6.3,5.8,4.5,15.53
16-11-21,6.9,5.3,3,14.54
16-11-22,5.9,5.9,4.4,17.4
16-11-23,4.6,4.2,4.9,13.14
16-11-24,11.3,10.8,9,19.56
16-11-25,5.6,7,6.8,15.54
16-11-26,6.2,7.6,7.6,15.2
16-11-27,6.6,6.8,7.1,15.07
16-11-28,10.2,9.3,10,18.91
16-11-29,11.4,9.8,7,20.52
16-11-30,10,8.3,6.5,18.9
16-12-01,10.3,7.9,8.2,18.88
16-12-02,10.6,9.1,7.6,19.38
16-12-03,10.1,9.4,8,20
16-12-04,7.4,9,7,15.86
16-12-05,9.6,7.9,8.4,16.56
16-12-06,10.6,8.3,8.2,18.69
16-12-07,7.4,6.3,4.7,15.69
16-12-08,7,6.9,5.5,19.79
16-12-09,3.8,6.7,8,15.89
16-12-10,7.9,8.6,8.5,18.05
16-12-11,11.6,11.3,13.6,20.64
16-12-12,12.5,11,12.6,23.07
16-12-13,13,12.1,11.9,21.4
16-12-14,13.5,12.2,12.7,22.1
16-12-15,9.7,8,5.6,19.23
16-12-16,10.2,8.7,8.3,19.66
16-12-17,9.2,7.2,6.2,17.35
16-12-18,10.9,12.3,12.3,20.64
16-12-19,11.6,11.1,9.8,21.67
16-12-20,8.6,7.3,6.3,16.34
16-12-21,9.9,9.1,9.3,19.05
16-12-22,11,8.9,8.7,17.55
16-12-23,8.8,7.4,6.6,17.22
16-12-24,7.7,6.7,5.2,16.55
16-12-25,6.2,5.8,4.9,15.36
16-12-26,7.3,6.8,7.9,16.4
16-12-27,10.3,9.1,10.4,20
16-12-28,10.4,8.1,6,17.29
16-12-29,8.5,8,7.3,16.7
16-12-30,9.6,8.2,6.5,20.7
16-12-31,9.7,9,8.5,18.36
17-01-01,11,10.6,10.5,19.96
17-01-02,11.5,9.9,10.3,20.81
17-01-03,11.8,9.2,9.7,20.24
17-01-04,11.1,9.2,11,19.5
17-01-05,11.1,10.5,10.9,19.65
17-01-06,10.1,8.2,6.1,16.99
17-01-07,10.9,9.6,8.8,24.07
17-01-08,11.3,11.5,10.9,22.23
17-01-09,12.6,12.7,11.8,22.1
17-01-10,12.8,11.4,11.2,22.76
17-01-11,12.5,11.3,11.2,23.94
17-01-12,12.7,10.9,11,24.24
17-01-13,14.4,13.4,16.1,25.87
17-01-14,12.2,10,9.2,22.62
17-01-15,9.5,8.2,6.7,20.7
17-01-16,10.6,8.3,6.9,21.91
17-01-17,12.2,13.3,13.3,25.52
17-01-18,14.8,12.4,13.6,26.63
17-01-19,12.9,12.2,10.8,24.11
17-01-20,14.6,14.3,15,26.35
17-01-21,13.6,10.7,10.2,23.33
17-01-22,10.9,10,10.1,21.68
17-01-23,11.8,11.2,10.2,23.05
17-01-24,12.2,12.7,13.5,24.66
17-01-25,14.4,14.1,16.8,27.97
17-01-26,13.4,11.6,9.9,24.26
17-01-27,14.3,13.5,12.4,24.5
17-01-28,13.5,11.9,11.2,23.35
17-01-29,13.7,12.3,12.5,22.96
17-01-30,13.4,14.3,13.9,24.35
17-01-31,12.4,11.1,10.6,23.07
17-02-01,11.6,9.6,8.4,21.82
17-02-02,9.3,8.2,7.3,19.02
17-02-03,5.8,5.9,5.3,16.42
17-02-04,9.3,10.2,9.9,19.74
17-02-05,11.1,11.2,12.3,22.74
17-02-06,11.1,10,9.1,22.54
17-02-07,9.4,7.2,6.3,19.03
17-02-08,9.4,9.3,9.5,18.63
17-02-09,6.6,8.1,6.9,19.27
17-02-10,11.6,10.6,9.9,21.22
17-02-11,10,8.8,7.9,20.42
17-02-12,11.9,10.1,9.2,21.89
17-02-13,10.8,8.2,6.1,20.54
17-02-14,10,9.2,8.6,19.93
17-02-15,10.5,8.9,7.7,20.75
17-02-16,10,8.5,7.2,20.05
17-02-17,8.4,8.4,7.9,18.95
17-02-18,9.1,8.6,8.4,19.86
17-02-19,11.3,10.9,10.8,22.3
17-02-20,12.6,11.9,12,23.87
17-02-21,13.8,12.2,12.6,24.44
17-02-22,13.4,10.5,10.4,23.7
17-02-23,12.8,11.8,10.7,22.47
17-02-24,13.3,12.8,11.1,24.06
17-02-25,13.1,12.5,11.2,24.22
17-02-26,14.1,12.8,12.3,22.63
17-02-27,12.4,11.8,11.2,22.82
17-02-28,12.7,11.7,10.6,22.25
17-03-01,11.6,11.2,10.9,21.65
17-03-02,12.4,11.9,12.9,21.2
17-03-03,10.5,10.1,10.7,21.46
17-03-04,7.8,7.9,8.7,17.22
17-03-05,10,9.7,9,18.99
17-03-06,10.8,10.4,10,20.77
17-03-07,9.2,7.2,7.1,25.17
17-03-08,6.9,6.7,6.7,21.24
17-03-09,8.9,8.2,10.1,21.11
17-03-10,10.4,6.9,8.2,21.91
17-03-11,7.4,6.3,7.4,19.79
17-03-12,10.3,10.4,12.8,18.51
17-03-13,8.9,6.8,3.8,16.68
17-03-14,8.1,8.2,7.8,16.85
17-03-15,9.2,8.3,8.8,17.53
17-03-16,9,7.3,5.6,17.22
17-03-17,9,8.4,8.1,16.19
17-03-18,10.6,8.4,8.4,18.11
17-03-19,9.1,7.5,7.5,16.6
17-03-20,8.2,7.9,6.9,16.87
17-03-21,8.8,6.5,5.2,16.67
17-03-22,7,6,5.9,15.28
17-03-23,7.3,5.1,5.6,14.7
17-03-24,4.5,7.4,7.5,14.71
17-03-25,7.9,8.2,6.9,18.01
17-03-26,6.3,6.6,6.8,15.66
17-03-27,8,7,6.4,16.31
17-03-28,7.7,6.7,6,16.09
17-03-29,5.8,5.8,5.4,15.01
17-03-30,5.7,6.1,6.2,15.41
17-03-31,6,5.5,5.1,15.05
17-04-01,4,4.3,4.8,13.46
17-04-02,5.3,5.3,5.2,14.16
17-04-03,5.6,5.5,6.2,14.77
17-04-04,6.4,5.7,5.5,14.85
17-04-05,6.6,6.9,7,15.83
17-04-06,6.9,6.4,6.3,15.27
17-04-07,3.1,4.5,4.1,13.34
17-04-08,2.3,3.7,3.2,12.14
17-04-09,2.5,3.3,3.8,11.99
17-04-10,5.4,5.5,6.2,13.67
17-04-11,8.2,7.6,5.8,15.49
17-04-12,6.2,4,5.5,13.83
17-04-13,4.2,4.6,4.9,13.79
17-04-14,3,4.9,6.7,14.39
17-04-15,4.8,4.9,5.1,15.06
17-04-16,6.3,6,6.3,15.43
17-04-17,5.2,5.3,6,13.59
17-04-18,6.9,6.4,5.5,14.88
17-04-19,6,4.9,5.2,14.62
17-04-20,4.1,4.4,5.2,14.61
17-04-21,8.5,8.2,6.8,15.86
17-04-22,8.3,8.4,7.2,15.95
17-04-23,2.6,4.1,3.2,12.31
17-04-24,0.3,0.6,0.2,10.46
17-04-25,0.9,2.5,3.4,10.76
17-04-26,1.5,2.8,2.2,10.29
17-04-27,3.3,3.6,4.4,11.36
17-04-28,4.6,5.2,5.8,12.68
17-04-29,5.8,6.1,6.7,13.71
17-04-30,6.7,4.2,2.3,13.55
17-05-01,1,2.7,3.3,10.68
17-05-02,0.8,3.7,4.1,11.08
17-05-03,3.3,4.2,6.1,11.58
17-05-04,5.1,3,3.1,12
17-05-05,2.4,0,2.6,8.88
17-05-06,2,3.7,5,11.76
17-05-07,1.3,3,4.6,11.99
17-05-08,5.7,6.8,7.2,14.55
17-05-09,3.4,4.8,5.1,13.55
17-05-10,2.2,4.1,5.4,12.52
17-05-11,1.5,2.5,3.5,12
17-05-12,3.5,4.5,4.3,12.79
17-05-13,5.4,5.8,5.8,14.55
17-05-14,1.8,2.8,3.3,11.16
17-05-15,1,1,1.9,10.33
17-05-16,0,0,1.8,10.38
17-05-17,0.5,1.3,1.8,10.01
17-05-18,0,0,0,8.86
17-05-19,0,0,0,6.09
17-05-20,0,0,0,6.99
17-05-21,0,0,0,7.91
17-05-22,0,0,0,6.75
17-05-23,0,0,0,7.47
17-05-24,0,0,0,7.12
17-05-25,0,0,1.1,9.12
17-05-26,0.2,2.1,0.6,8.81
17-05-27,1,0.5,0.8,8.89
17-05-28,0,0,0,7.18
17-05-29,0.4,0.7,0.8,8.58
17-05-30,0,0.5,0,7.88
17-05-31,0.8,0.9,0,8.48
17-06-01,0,0,0,7.03
17-06-02,0,0,0,6.67
17-06-03,0,0,0,7.23
17-06-04,0,0,0,5.91
17-06-05,0,0,0,5.07
17-06-06,0,0,0,4.55
17-06-07,0,0,0,2.92
17-06-08,0,0,0,7.48
17-06-09,0,0,0,6.39
17-06-10,0,0.8,0,6.39
17-06-11,0,0,0,6.93
17-06-12,0,0,0,6.45
17-06-13,0,0,0,7.51
17-06-14,0,0,0.3,6.67
17-06-15,0,0,0,5.16
17-06-16,0.8,0.3,3.2,9.95
17-06-17,0,0,0,7.54
17-06-18,0,0,0,-0.03
17-06-19,0,0,0,7.81
17-06-20,0,0,0,7.27
17-06-21,0,0,0,7.25
17-06-22,0.5,1.1,2.1,9.82
17-06-23,0.6,2.6,1.8,10.57
17-06-24,0.2,1.5,1.8,9.24
17-06-25,1.6,3,3.4,10.26
17-06-26,0,0.9,1.7,10.89
17-06-27,1.7,2.4,3,11.03
17-06-28,0.2,1.3,0,8.34
17-06-29,0,0.2,0.2,8
17-06-30,1.6,1.4,1.2,8.98
17-07-01,5.8,3.7,1.9,10.59
17-07-02,0.4,0,1.5,8.16
17-07-03,0,1,2.4,9.51
17-07-04,0,0,0,7.35
17-07-05,0,0,0,3.24
17-07-06,0,0,0,8.64
17-07-07,3.5,4,2.9,11
17-07-08,1,1.2,0.7,9.63
17-07-09,0,0.2,0.4,9.05
17-07-10,0,0.4,0,8.7
17-07-11,1.8,0,0,7.71
17-07-12,0,0,0,6.65
17-07-13,0,0,0,8.94
17-07-14,0,0.2,0,8.94
17-07-15,0,0,0,4.21
17-07-16,0,0,0,3.8
17-07-17,0,0,0,4.08
17-07-18,0.7,0,0,7.76
17-07-19,3.6,2.3,0,9.33
17-07-20,2.3,3.3,2,9
17-07-21,2.4,0,0,9.05
17-07-22,0,1.1,0.6,10.02
17-07-23,0,0.2,0,8.77
17-07-24,0,0.2,0,9.14
17-07-25,0,0,0,6.38
17-07-26,1.6,1.2,0,8.25
17-07-27,0,0,0,6.48
17-07-28,0,0,0,7.61
17-07-29,0,0,0,7.6
17-07-30,0,0,0,8.43
17-07-31,0.2,0,0,8.85
17-08-01,0,0,0,6.88
17-08-02,0,0,0,7.25
17-08-03,1,0,0,8.3
17-08-04,0,0,0.5,8.01
17-08-05,0,1.1,1,9.47
17-08-06,0.4,0.5,0.4,8.9
17-08-07,0,1.4,1.4,9.52
17-08-08,1.8,1.7,0.7,11.42
17-08-09,0,0.8,1.4,9.37
17-08-10,0,0,0.6,8.49
17-08-11,0,0,0,7.34
17-08-12,0,0,0,6.13
17-08-13,0,0,0,7.86
17-08-14,0,0,0.2,8.91
17-08-15,0.9,1.2,0.3,9.35
17-08-16,1.1,0.4,0.4,9.65
17-08-17,2.3,1.1,0.8,10.76
17-08-18,0,0,0.1,8.2
17-08-19,0,0.9,0.7,10.26
17-08-20,0,1.3,0,9.3
17-08-21,0,2.4,1.4,10.89
17-08-22,0,0,0,8.79
17-08-23,1.2,1.8,0.9,10.75
17-08-24,2.4,0.3,0,10.46
17-08-25,0.1,0.3,0,8.75
17-08-26,0,0,0.7,8.26
17-08-27,0.8,0.6,0.6,9.9
17-08-28,0,0,0,9.05
17-08-29,0,0.2,0,9.48
17-08-30,0,0.2,0,8.23
17-08-31,0,0.3,0,10.52
17-09-01,2.7,0.7,1.2,10.54
17-09-02,1.5,2.5,2,11.44
17-09-03,2.1,1,0,10.91
17-09-04,0,0,0,9.38
17-09-05,0,0,0,9.95
17-09-06,0,0,0,9.17
17-09-07,0,0,0,9.18
17-09-08,0,0.7,1.9,8.84
17-09-09,0,1.2,0,9.29
17-09-10,2.2,0,0,8.85
17-09-11,0,0,0,6.91
17-09-12,2.1,0.5,0,10
17-09-13,3.3,3.9,2.1,12.41
17-09-14,1.5,2,2.2,10.38
17-09-15,2.2,2.4,1.8,11.88
17-09-16,6.9,6.4,4.2,14.65
17-09-17,0,0.8,0,12.26
17-09-18,2.3,3,1.1,11.25
17-09-19,3.4,3.7,2.5,12.16
17-09-20,4.7,2.6,2,12.78
17-09-21,3,2.6,1.9,13.16
17-09-22,4.8,4.7,4.4,15.03
17-09-23,6.5,5.5,4,14.54
17-09-24,5.3,4.5,5.4,14.41
17-09-25,5.1,5.1,4,14.31
17-09-26,3.9,5.4,4.7,14.82
17-09-27,5.5,5,4.2,14.2
17-09-28,4.7,3.7,2.9,13.18
17-09-29,6.2,5.1,4,14.63
17-09-30,0,0,0.1,9.67
17-10-01,2.5,2.3,1,12.11
17-10-02,0,0.8,0.9,10.95
17-10-03,5.6,5.5,3.7,15.03
17-10-04,1.5,2.3,1.2,11.19
17-10-05,1.4,2.8,1.5,11.99
17-10-06,4.7,3.9,3.3,14.25
17-10-07,1,0.8,0.2,11.24
17-10-08,3.3,4.6,2.7,13.11
17-10-09,3.3,3.2,2.9,12.93
17-10-10,2.4,2.8,2.8,12.7
17-10-11,0.4,0,0,10.43
17-10-12,2.5,3.4,1.9,12.55
17-10-13,3.3,3.3,3.7,13.55
17-10-14,6.2,6.3,4.5,16.3
17-10-15,5,5.5,2.8,14.45
17-10-16,2.9,3.1,1.7,12.52
17-10-17,2.5,2.8,4.3,12.5
17-10-18,5.9,6.7,5.5,11.62
17-10-19,6.2,6.4,5.6,16.49
17-10-20,2.9,3.9,4.8,20.59
17-10-21,5.5,6.4,5.5,19.1
17-10-22,7.3,7.4,4.9,19.62
17-10-23,7.9,7.6,5.2,20.6
17-10-24,6.1,5.8,5.1,21.77
17-10-25,6.1,5.8,4.2,21.4
17-10-26,4.4,4.2,2.9,15.82
17-10-27,6.2,6.1,5.2,18.26
17-10-28,3.4,4.5,3.3,15.91
17-10-29,2,4.1,2.3,16.51
17-10-30,2.6,3.1,2.1,16.23
17-10-31,2.5,2.4,0.3,17.11
17-11-01,1.3,3.3,2.4,14.53
17-11-02,1.8,0.9,2,14.43
17-11-03,5.2,5.3,5.1,15.15
17-11-04,3.8,4.4,3.5,16.86
17-11-05,8.4,7.9,7,14.51
17-11-06,5.8,5.8,6,16.41
17-11-07,7.5,8.7,7.2,15.15
17-11-08,9.2,9.3,7.6,16.86
17-11-09,9.8,9.9,9.9,14.66
17-11-10,10.1,10.8,10.7,16.21
17-11-11,10.5,10.1,9.2,19.25
17-11-12,9.3,7.4,4.7,16.99
17-11-13,8.2,7.6,7.3,18.08
17-11-14,8.1,7.2,5,19.25
17-11-15,8.4,7.8,5.8,17.39
17-11-16,6.8,6.7,6.7,19.25
17-11-17,7.2,6.6,7.1,16.99
17-11-18,8.4,7,6.6,14.95
17-11-19,8.5,7.9,6.3,17.06
17-11-20,5.8,4.7,3.5,15.93
17-11-21,7.6,8.4,7.9,17.27
17-11-22,9.9,10.1,8.8,17.67
17-11-23,9.5,7.8,4.9,15.68
17-11-24,5.6,6.2,5.7,16.77
17-11-25,9.2,8.6,8.4,17.29
17-11-26,8.4,6.2,4.1,16.65
17-11-27,8.3,8.2,6.2,16.7
17-11-28,6.6,5.4,4,14.81
17-11-29,7.5,6.1,5.5,15.69
17-11-30,9.8,7.3,6.4,17.4
17-12-01,7.3,6.5,5.3,16.22
17-12-02,5.6,5.9,4.2,15.13
17-12-03,9.1,8.6,6.5,17.6
17-12-04,8.2,7.3,5.2,17.19
17-12-05,8.7,8,7.2,16.11
17-12-06,9.3,8.1,7.7,16.89
17-12-07,9.1,8.3,6.8,16.56
17-12-08,9.1,7.9,5.9,16.88
17-12-09,10.3,9.4,7.8,19.72
17-12-10,11.9,10.2,7.9,20
17-12-11,8.8,8.8,7.9,16.99
17-12-12,8.3,8.9,8.5,17.38
17-12-13,11,11,9.3,19.65
17-12-14,10.4,11.4,11.5,20.99
17-12-15,12.8,12.9,13.9,21.79
17-12-16,8.7,7.7,7.5,18.04
17-12-17,11.4,10.2,10.1,19.96
17-12-18,9.8,7.8,5.9,18.96
17-12-19,11,9.4,7.5,20.14
17-12-20,10.4,8.7,7.3,19.86
17-12-21,11.3,10.4,10.7,20.69
17-12-22,10,9.6,9.3,20.55
17-12-23,10.6,9.6,9.4,20.01
17-12-24,10,9.5,8.1,20.06
17-12-25,10.9,9.7,7.6,19.81
17-12-26,10.4,11.3,11.5,19.62
17-12-27,11.6,12,12.7,21.81
17-12-28,12.4,11.8,12.3,21.92
17-12-29,11.6,11.8,12.5,21.49
17-12-30,10.8,10.4,11.4,21.03
17-12-31,9.4,9.7,8.5,18.48
18-01-01,9,8.8,6.8,18.3
18-01-02,9.7,9.4,8.1,19.19
18-01-03,10.7,10.4,9.6,20.28
18-01-04,11.4,10.6,10.2,20.69
18-01-05,11.8,12.8,12.3,21.4
18-01-06,12.4,12.6,14,22.31
18-01-07,10.1,9.9,9.6,20.04
18-01-08,10.3,9.9,8.6,19.46
18-01-09,10.6,10.2,9.1,19.88
18-01-10,11.2,9.5,8.6,19.92
18-01-11,10.7,9.2,7.8,19.72
18-01-12,10.3,8.7,7.8,19.47
18-01-13,9.8,9.6,9.4,17.97
18-01-14,9,7.9,6.4,17.4
18-01-15,10.7,10.6,8.4,19.19
18-01-16,9.3,8.1,6.7,17.15
18-01-17,10.3,10.3,10.1,19.5
18-01-18,11.8,11,9.6,19.06
18-01-19,10.1,8.5,7.5,18.61
18-01-20,10.2,10.2,8.7,19.76
18-01-21,8.9,8.7,8.4,18.08
18-01-22,9.7,10.4,9.8,18.19
18-01-23,10.9,10.1,8.7,21.01
18-01-24,10,8.6,7,19.6
18-01-25,9.9,8.7,8.2,18.19
18-01-26,8.7,7.2,6.9,17.98
18-01-27,10.2,10,10.5,19.76
18-01-28,12.1,11.9,12.5,22.76
18-01-29,10,7.8,5.7,17.29
18-01-30,9.2,9.6,11.4,20.75
18-01-31,12.1,10.3,10.1,20.1
18-02-01,11.2,8.3,6.5,19.78
18-02-02,10.5,9.5,9.3,18.18
18-02-03,10.5,9.7,9.9,18.6
18-02-04,11.6,10.2,10.2,19.66
18-02-05,10.7,11.3,10.3,19.18
18-02-06,11.3,11.4,11.1,19.41
18-02-07,10.8,8.9,7.6,19.34
18-02-08,10.5,9.6,8.5,19.2
18-02-09,11.8,10.9,11.6,20.08
18-02-10,10.7,9,11.1,17.94
18-02-11,10.2,10,9.8,19.38
18-02-12,11.9,10.6,10,20.19
18-02-13,10.3,8.4,5.2,18.37
18-02-14,10.1,9.2,8.3,18.08
18-02-15,10.5,8.6,8.4,17.73
18-02-16,11.4,11.2,10.3,18.68
18-02-17,10.9,11.2,11.7,18.91
18-02-18,10.4,10.1,10.1,18.86
18-02-19,11.2,11.3,9.5,19.06
18-02-20,11.1,11.1,11.2,20.24
18-02-21,11.5,11.4,10.9,20.76
18-02-22,11.1,10.4,9.7,19.6
18-02-23,9.7,9.4,10.3,17.97
18-02-24,10.3,9.8,9,18.26
18-02-25,8.8,8.1,7.7,17.47
18-02-26,9.3,9,9,17.69
18-02-27,9.1,8.4,7.4,16.45
18-02-28,8.4,7.8,7.9,16.59
18-03-01,10.2,11.6,10.8,18.86
18-03-02,9.9,9.2,8.6,17.69
18-03-03,9.2,7.2,6.6,16.56
18-03-04,9,8.6,9.3,17.86
18-03-05,11.3,10.7,10.5,19.55
18-03-06,10.1,7.2,4.1,17.41
18-03-07,7.7,8.5,7,16.58
18-03-08,7.7,5.9,4.7,16.26
18-03-09,9.1,8.1,6.1,17.2
18-03-10,8.3,8.4,9.1,17.15
18-03-11,8,9.2,9.7,17.4
18-03-12,8,8.1,9.4,17.48
18-03-13,8.4,7.9,9,17.27
18-03-14,6.1,5.2,5.5,15.07
18-03-15,8.1,7,7.7,15.94
18-03-16,7,6.2,4,15.15
18-03-17,4.3,4.3,4.9,13.65
18-03-18,5.7,7.1,6.9,15.65
18-03-19,6.5,6.1,5.6,15.3
18-03-20,7.8,7.2,7.2,16.18
18-03-21,7,5.4,4.7,15.28
18-03-22,6.7,6.2,4.8,15.1
18-03-23,7.3,7.9,9.1,17.19
18-03-24,9.1,9,8.2,16.51
18-03-25,8.3,8.2,8.9,17.53
18-03-26,8.8,7.6,7.9,16.59
18-03-27,8.3,7.5,7.2,16.7
18-03-28,8.1,6.9,5.1,16.83
18-03-29,9.5,9.8,9.2,18.45
18-03-30,9,10.2,10.3,18.29
18-03-31,8.3,6.3,6.1,15.92
18-04-01,6.7,7,6.6,14.77
18-04-02,5.5,4.2,3.7,12.88
18-04-03,7.1,6,7.4,14.8
18-04-04,7.3,7.2,7.3,14.48
18-04-05,7.3,8,9.1,15.63
18-04-06,5.4,5.6,5.4,14.11
18-04-07,7.6,6.3,4.2,15.07
18-04-08,5.7,4.7,3.4,13.84
18-04-09,2.5,3.1,4,12.29
18-04-10,3.9,4.4,4.4,13.6
18-04-11,5.4,6.2,5.6,15.36
18-04-12,6.6,4.4,4.8,13.66
18-04-13,4.6,2.5,2.1,12.85
18-04-14,5.7,4,4,13.5
18-04-15,6.4,5,3.6,14.26
18-04-16,4.7,4.7,6.9,14.31
18-04-17,6.8,7,7,15.93
18-04-18,5.5,5.2,5.3,14.07
18-04-19,5.8,4.8,4.4,14.09
18-04-20,5.9,5.3,5.4,14.03
18-04-21,6,5.5,5.8,14.3
18-04-22,5.9,5.7,6.2,14.39
18-04-23,3.6,2.9,5.4,11.9
18-04-24,5.5,4.1,3.8,13.97
18-04-25,5.6,5.2,4.8,13.42
18-04-26,2.7,2.3,3.1,11.84
18-04-27,2.8,3.8,4.3,11.97
18-04-28,6.5,4.9,5.2,13.39
18-04-29,2.9,0.5,1.1,11.7
18-04-30,1.6,0.5,0.4,9.42
18-05-01,2.2,2,3,10.49
18-05-02,2.8,6,6.3,8.49
18-05-03,5.9,5.3,4.8,14.63
18-05-04,5.5,5.5,6.4,13.67
18-05-05,4.8,4.2,2.3,13.55
18-05-06,2.9,4.7,4.7,11.84
18-05-07,3.9,5.2,4.7,15.17
18-05-08,3.7,3.4,3.6,16.05
18-05-09,2.9,3.9,3.8,12.24
18-05-10,2.1,3.1,2.2,10.78
18-05-11,4.4,4.9,4.1,11.9
18-05-12,4,1.6,0.5,10.72
18-05-13,1.7,3.5,3.9,11.39
18-05-14,0.4,0.9,3,10.62
18-05-15,1.5,1.9,2.1,10.91
18-05-16,4.8,4.2,5.1,13.75
18-05-17,2.3,1.8,1.8,11.36
18-05-18,1.3,3.2,2.8,9.95
18-05-19,2.4,2.5,2.6,9.47
18-05-20,3,1.8,2,8.93
18-05-21,1.6,1.2,1.7,10.21
18-05-22,2.4,1.7,0,9.67
18-05-23,2.7,0.9,0,9.33
18-05-24,3.8,3.1,0.8,9.8
18-05-25,3.7,1.1,0.3,9.47
18-05-26,0,0,0,6.85
18-05-27,0,0,0.3,6.96
18-05-28,3.4,1.3,1.3,10.25
18-05-29,3.6,2.4,2.7,12.07
18-05-30,0,1.5,0,10.18
18-05-31,0,0,0,7.08
18-06-01,0,0,0,4.27
18-06-02,0,0,0,4.28
18-06-03,0,0,0,5.88
18-06-04,0,0,0,2.86
18-06-05,0,0,0,2.69
18-06-06,0,0,0,7.48
18-06-07,0.2,0.3,0,8.07
18-06-08,3.5,2.3,2.7,11.23
18-06-09,0,1.4,0.6,9.64
18-06-10,0,0,0,7.9
18-06-11,0,0,0,4.19
18-06-12,0,0,0,4.22
18-06-13,0,0,0,4.71
18-06-14,0,0,0,7.08
18-06-15,0,0,0,8.93
18-06-16,2.4,1.7,0.4,9.45
18-06-17,4.7,2.5,0.7,10.53
18-06-18,6,3.3,1.8,11.21
18-06-19,0,0,0,7.28
18-06-20,0,0,0,6.15
18-06-21,0,0,0,6.66
18-06-22,0,0,0,7.05
18-06-23,0,0,0,6.39
18-06-24,0,0,0,7.97
18-06-25,0,0.2,0,8.65
18-06-26,0,0,0,9.04
18-06-27,1.9,1.3,1.8,10.23
18-06-28,0.5,0,0,9.46
18-06-29,1.8,1.5,1.6,10.16
18-06-30,0,0,0,6.26
18-07-01,0,0,0,8.36
18-07-02,0,0.5,1.2,9.92
18-07-03,0,0.7,2.1,9.81
18-07-04,0.1,0.4,1.4,9.11
18-07-05,0,0,0.9,11.45
18-07-06,0,0,3,7.98
18-07-07,0,0.7,2.4,8.35
18-07-08,2.2,2.1,0.8,10.27
18-07-09,2.9,0.9,0,8.87
18-07-10,0,0,0,7.85
18-07-11,0,0,0,8.39
18-07-12,0,0.2,0,7.95
18-07-13,3.9,4.2,3,11.55
18-07-14,2.5,1.2,2.1,10.36
18-07-15,1.3,0.8,0,10.96
18-07-16,0.3,0,0,10.05
18-07-17,0,0,0,8.05
18-07-18,0,0,0,7.06
18-07-19,0,0,0,3.92
18-07-20,0,0,0,5.22
18-07-21,0,0,0,6.13
18-07-22,0,0,0,6.37
18-07-23,0,0,0,5.4
18-07-24,0,0,0,5.26
18-07-25,0.6,0,0,7.08
18-07-26,0,0,0,6.33
18-07-27,0,0,0,7.43
18-07-28,0,0,0,6.65
18-07-29,0,0,0,6.2
18-07-30,0,0,0,6.67
18-07-31,0,0,0,6.53
18-08-01,0,0,0,5.87
18-08-02,0,0,0,3.89
18-08-03,0,0,0,6.56
18-08-04,0,0,0,7.2
18-08-05,1,1.2,0.8,10.55
18-08-06,1.1,0.8,0,10.36
18-08-07,0.9,0.4,0.6,10.51
18-08-08,1.9,0.8,0.4,9.73
18-08-09,6.2,3.2,1,12.87
18-08-10,3.8,2.8,1.9,12.77
18-08-11,2.9,1.2,1.3,11.45
18-08-12,0.8,0.4,0.3,10.13
18-08-13,1.2,1.1,1.6,11.21
18-08-14,0.5,0.9,1,9.82
18-08-15,4.6,3,2.9,12.73
18-08-16,3.4,1.6,0.9,11.87
18-08-17,2.4,0.5,1.9,10.9
18-08-18,0.2,0.2,0.6,10.94
18-08-19,0,0,0,7.92
18-08-20,1.4,0,0,9.12
18-08-21,1.6,0,0,7.7
18-08-22,0,0,0,7.17
18-08-23,0,0,0,7.31
18-08-24,0,0,0,6.16
18-08-25,0,0.9,2,8.98
18-08-26,5.7,4.8,4,13.24
18-08-27,0,0.1,2,9.06
18-08-28,2.5,1.4,3.1,11.03
18-08-29,1,0,0,10.15
18-08-30,2.5,2.3,3.8,11.7
18-08-31,0,2.2,1.4,11.17
18-09-01,1.3,1.7,3.4,11.61
18-09-02,2.8,2.6,2.3,12.96
18-09-03,5.4,6.6,5.7,14.7
18-09-04,7.5,5.5,5.1,14.48
18-09-05,1,0.7,1.4,11.33
18-09-06,1.9,1.7,1.5,10.76
18-09-07,2.5,1.8,1.3,12.14
18-09-08,3.5,2.3,1.3,12.51
18-09-09,4,2.7,1.6,13.25
18-09-10,5.6,4.8,4.1,15.37
18-09-11,5.1,4.2,2.9,14.36
18-09-12,4.2,2.6,2.2,12.9
18-09-13,2.2,1.4,0,11.38
18-09-14,0,0,0,9.12
18-09-15,0,0,0,9.81
18-09-16,1.5,0.7,0.4,10.97
18-09-17,2.8,2,1.9,12.26
18-09-18,1.1,1.3,0.7,12.19
18-09-19,0,0,0,9.39
18-09-20,2.2,4.6,4.7,11.99
18-09-21,6,6.1,5.3,15.12
18-09-22,2.6,3.1,3.8,13.08
18-09-23,4.7,4.9,3.7,15.02
18-09-24,2.6,3.2,2.8,12.34
