Time_UTC_Chile,Los_Tilos,San_Antonio_de_Naltahua,San_Pedro_de_Melipilla,Carmen_Rosa
11/03/16,7.5,10.4,10.3,19.04
11/04/16,12.1,11.9,13.1,21.5
11/05/16,10.8,8.3,9.3,18.55
11/06/16,9.5,10,9.6,18.84
11/07/16,11.4,10.7,9.3,19.66
11/08/16,9.5,8.2,7.1,#N/A
11/09/16,9.6,8.9,7.6,#N/A
11/10/16,10.8,8.9,8.2,#N/A
11/11/16,9.6,8.5,7,#N/A
11/12/16,6.5,5,4.1,#N/A
11/13/16,7.5,6.2,5.3,#N/A
11/14/16,6.4,6.2,5.4,#N/A
11/15/16,8,7.9,8.2,#N/A
11/16/16,7.8,8.9,8.7,#N/A
11/17/16,10.4,11.7,11.4,#N/A
11/18/16,8.8,7.9,4.9,#N/A
11/19/16,9.1,7.9,5.8,#N/A
11/20/16,6.3,5.8,4.5,#N/A
11/21/16,6.9,5.3,3,#N/A
11/22/16,5.9,5.9,4.4,#N/A
11/23/16,4.6,4.2,4.9,#N/A
11/24/16,11.3,10.8,9,#N/A
11/25/16,5.6,7,6.8,#N/A
11/26/16,6.2,7.6,7.6,#N/A
11/27/16,6.6,6.8,7.1,#N/A
11/28/16,10.2,9.3,10,#N/A
11/29/16,11.4,9.8,7,#N/A
11/30/16,10,8.3,6.5,#N/A
12/01/16,10.3,7.9,8.2,#N/A
12/02/16,10.6,9.1,7.6,#N/A
12/03/16,10.1,9.4,8,#N/A
12/04/16,7.4,9,7,#N/A
12/05/16,9.6,7.9,8.4,#N/A
12/06/16,10.6,8.3,8.2,#N/A
12/07/16,7.4,6.3,4.7,#N/A
12/08/16,7,6.9,5.5,#N/A
12/09/16,3.8,6.7,8,#N/A
12/10/16,7.9,8.6,8.5,#N/A
12/11/16,11.6,11.3,13.6,#N/A
12/12/16,12.5,11,12.6,#N/A
12/13/16,13,12.1,11.9,#N/A
12/14/16,13.5,12.2,12.7,#N/A
12/15/16,9.7,8,5.6,#N/A
12/16/16,10.2,8.7,8.3,#N/A
12/17/16,9.2,7.2,6.2,#N/A
12/18/16,10.9,12.3,12.3,#N/A
12/19/16,11.6,11.1,9.8,#N/A
12/20/16,8.6,7.3,6.3,#N/A
12/21/16,9.9,9.1,9.3,#N/A
12/22/16,11,8.9,8.7,#N/A
12/23/16,8.8,7.4,6.6,#N/A
12/24/16,7.7,6.7,5.2,#N/A
12/25/16,6.2,5.8,4.9,#N/A
12/26/16,7.3,6.8,7.9,#N/A
12/27/16,10.3,9.1,10.4,#N/A
12/28/16,10.4,8.1,6,#N/A
12/29/16,8.5,8,7.3,#N/A
12/30/16,9.6,8.2,6.5,#N/A
12/31/16,9.7,9,8.5,#N/A
01/01/17,11,10.6,10.5,#N/A
01/02/17,11.5,9.9,10.3,#N/A
01/03/17,11.8,9.2,9.7,#N/A
01/04/17,11.1,9.2,11,#N/A
01/05/17,11.1,10.5,10.9,#N/A
01/06/17,10.1,8.2,6.1,#N/A
01/07/17,10.9,9.6,8.8,24.07
01/08/17,11.3,11.5,10.9,22.23
01/09/17,12.6,12.7,11.8,22.1
01/10/17,12.8,11.4,11.2,22.76
01/11/17,12.5,11.3,11.2,23.94
01/12/17,12.7,10.9,11,24.24
01/13/17,14.4,13.4,16.1,25.87
01/14/17,12.2,10,9.2,22.62
01/15/17,9.5,8.2,6.7,20.7
01/16/17,10.6,8.3,6.9,21.91
01/17/17,12.2,13.3,13.3,25.52
01/18/17,14.8,12.4,13.6,26.63
01/19/17,12.9,12.2,10.8,24.11
01/20/17,14.6,14.3,15,26.35
01/21/17,13.6,10.7,10.2,23.33
01/22/17,10.9,10,10.1,21.68
01/23/17,11.8,11.2,10.2,23.05
01/24/17,12.2,12.7,13.5,24.66
01/25/17,14.4,14.1,16.8,27.97
01/26/17,13.4,11.6,9.9,24.26
01/27/17,14.3,13.5,12.4,24.5
01/28/17,13.5,11.9,11.2,23.35
01/29/17,13.7,12.3,12.5,22.96
01/30/17,13.4,14.3,13.9,24.35
01/31/17,12.4,11.1,10.6,23.07
02/01/17,11.6,9.6,8.4,21.82
02/02/17,9.3,8.2,7.3,19.02
02/03/17,5.8,5.9,5.3,16.42
02/04/17,9.3,10.2,9.9,19.74
02/05/17,11.1,11.2,12.3,22.74
02/06/17,11.1,10,9.1,22.54
02/07/17,9.4,7.2,6.3,19.03
02/08/17,9.4,9.3,9.5,18.63
02/09/17,6.6,8.1,6.9,19.27
02/10/17,11.6,10.6,9.9,21.22
02/11/17,10,8.8,7.9,20.42
02/12/17,11.9,10.1,9.2,21.89
02/13/17,10.8,8.2,6.1,20.54
02/14/17,10,9.2,8.6,19.93
02/15/17,10.5,8.9,7.7,20.75
02/16/17,10,8.5,7.2,20.05
02/17/17,8.4,8.4,7.9,18.95
02/18/17,9.1,8.6,8.4,19.86
02/19/17,11.3,10.9,10.8,22.3
02/20/17,12.6,11.9,12,23.87
02/21/17,13.8,12.2,12.6,24.44
02/22/17,13.4,10.5,10.4,23.7
02/23/17,12.8,11.8,10.7,22.47
02/24/17,13.3,12.8,11.1,24.06
02/25/17,13.1,12.5,11.2,24.22
02/26/17,14.1,12.8,12.3,22.63
02/27/17,12.4,11.8,11.2,22.82
02/28/17,12.7,11.7,10.6,22.25
03/01/17,11.6,11.2,10.9,21.65
03/02/17,12.4,11.9,12.9,21.2
03/03/17,10.5,10.1,10.7,21.46
03/04/17,7.8,7.9,8.7,#N/A
03/05/17,10,9.7,9,#N/A
03/06/17,10.8,10.4,10,#N/A
03/07/17,9.2,7.2,7.1,25.17
03/08/17,6.9,6.7,6.7,21.24
03/09/17,8.9,8.2,10.1,21.11
03/10/17,10.4,6.9,8.2,21.91
03/11/17,7.4,6.3,7.4,19.79
03/12/17,10.3,10.4,12.8,18.51
03/13/17,8.9,6.8,3.8,16.68
03/14/17,8.1,8.2,7.8,16.85
03/15/17,9.2,8.3,8.8,17.53
03/16/17,9,7.3,5.6,17.22
03/17/17,9,8.4,8.1,16.19
03/18/17,10.6,8.4,8.4,18.11
03/19/17,9.1,7.5,7.5,16.6
03/20/17,8.2,7.9,6.9,16.87
03/21/17,8.8,6.5,5.2,16.67
03/22/17,7,6,5.9,15.28
03/23/17,7.3,5.1,5.6,14.7
03/24/17,4.5,7.4,7.5,14.71
03/25/17,7.9,8.2,6.9,18.01
03/26/17,6.3,6.6,6.8,15.66
03/27/17,8,7,6.4,16.31
03/28/17,7.7,6.7,6,16.09
03/29/17,5.8,5.8,5.4,15.01
03/30/17,5.7,6.1,6.2,15.41
03/31/17,6,5.5,5.1,15.05
04/01/17,4,4.3,4.8,13.46
04/02/17,5.3,5.3,5.2,14.16
04/03/17,5.6,5.5,6.2,14.77
04/04/17,6.4,5.7,5.5,14.85
04/05/17,6.6,6.9,7,15.83
04/06/17,6.9,6.4,6.3,15.27
04/07/17,3.1,4.5,4.1,13.34
04/08/17,2.3,3.7,3.2,12.14
04/09/17,2.5,3.3,3.8,11.99
04/10/17,5.4,5.5,6.2,13.67
04/11/17,8.2,7.6,5.8,15.49
04/12/17,6.2,4,5.5,13.83
04/13/17,4.2,4.6,4.9,13.79
04/14/17,3,4.9,6.7,14.39
04/15/17,4.8,4.9,5.1,15.06
04/16/17,6.3,6,6.3,15.43
04/17/17,5.2,5.3,6,13.59
04/18/17,6.9,6.4,5.5,14.88
04/19/17,6,4.9,5.2,14.62
04/20/17,4.1,4.4,5.2,14.61
04/21/17,8.5,8.2,6.8,15.86
04/22/17,8.3,8.4,7.2,15.95
04/23/17,2.6,4.1,3.2,12.31
04/24/17,0.3,0.6,0.2,10.46
04/25/17,0.9,2.5,3.4,10.76
04/26/17,1.5,2.8,2.2,10.29
04/27/17,3.3,3.6,4.4,11.36
04/28/17,4.6,5.2,5.8,12.68
04/29/17,5.8,6.1,6.7,13.71
04/30/17,6.7,4.2,2.3,13.55
05/01/17,1,2.7,3.3,10.68
05/02/17,0.8,3.7,4.1,11.08
05/03/17,3.3,4.2,6.1,11.58
05/04/17,5.1,3,3.1,12
05/05/17,2.4,0,2.6,8.88
05/06/17,2,3.7,5,11.76
05/07/17,1.3,3,4.6,11.99
05/08/17,5.7,6.8,7.2,14.55
05/09/17,3.4,4.8,5.1,13.55
05/10/17,2.2,4.1,5.4,12.52
05/11/17,1.5,2.5,3.5,12
05/12/17,3.5,4.5,4.3,12.79
05/13/17,5.4,5.8,5.8,14.55
05/14/17,1.8,2.8,3.3,11.16
05/15/17,1,1,1.9,10.33
05/16/17,0,0,1.8,10.38
05/17/17,0.5,1.3,1.8,10.01
05/18/17,0,0,0,8.86
05/19/17,0,0,0,6.09
05/20/17,0,0,0,6.99
05/21/17,0,0,0,7.91
05/22/17,0,0,0,6.75
05/23/17,0,0,0,7.47
05/24/17,0,0,0,7.12
05/25/17,0,0,1.1,9.12
05/26/17,0.2,2.1,0.6,8.81
05/27/17,1,0.5,0.8,8.89
05/28/17,0,0,0,7.18
05/29/17,0.4,0.7,0.8,8.58
05/30/17,0,0.5,0,7.88
05/31/17,0.8,0.9,0,8.48
06/01/17,0,0,0,7.03
06/02/17,0,0,0,6.67
06/03/17,0,0,0,7.23
06/04/17,0,0,0,5.91
06/05/17,0,0,0,5.07
06/06/17,0,0,0,4.55
06/07/17,0,0,0,2.92
06/08/17,0,0,0,7.48
06/09/17,0,0,0,6.39
06/10/17,0,0.8,0,6.39
06/11/17,0,0,0,6.93
06/12/17,0,0,0,6.45
06/13/17,0,0,0,7.51
06/14/17,0,0,0.3,6.67
06/15/17,0,0,0,5.16
06/16/17,0.8,0.3,3.2,9.95
06/17/17,0,0,0,7.54
06/18/17,0,0,0,-0.03
06/19/17,0,0,0,7.81
06/20/17,0,0,0,7.27
06/21/17,0,0,0,7.25
06/22/17,0.5,1.1,2.1,9.82
06/23/17,0.6,2.6,1.8,10.57
06/24/17,0.2,1.5,1.8,9.24
06/25/17,1.6,3,3.4,10.26
06/26/17,0,#N/A,1.7,10.89
06/27/17,1.7,2.4,3,11.03
06/28/17,0.2,1.3,0,8.34
06/29/17,0,0.2,0.2,8
06/30/17,1.6,1.4,1.2,8.98
07/01/17,5.8,3.7,1.9,10.59
07/02/17,0.4,0,1.5,8.16
07/03/17,0,1,2.4,9.51
07/04/17,0,0,0,7.35
07/05/17,0,0,0,3.24
07/06/17,0,0,0,8.64
07/07/17,3.5,4,2.9,11
07/08/17,1,1.2,0.7,9.63
07/09/17,0,0.2,0.4,9.05
07/10/17,0,0.4,0,8.7
07/11/17,1.8,0,0,7.71
07/12/17,0,0,0,6.65
07/13/17,0,0,0,8.94
07/14/17,0,0.2,0,8.94
07/15/17,0,0,0,4.21
07/16/17,0,0,0,3.8
07/17/17,0,0,0,4.08
07/18/17,0.7,0,0,7.76
07/19/17,3.6,2.3,0,9.33
07/20/17,2.3,3.3,2,9
07/21/17,2.4,0,0,9.05
07/22/17,0,1.1,0.6,10.02
07/23/17,0,0.2,0,8.77
07/24/17,0,0.2,0,9.14
07/25/17,0,0,0,6.38
07/26/17,1.6,1.2,0,8.25
07/27/17,0,0,0,6.48
07/28/17,0,0,0,7.61
07/29/17,0,0,0,7.6
07/30/17,0,0,0,8.43
07/31/17,0.2,0,0,8.85
08/01/17,0,0,0,6.88
08/02/17,0,0,0,7.25
08/03/17,1,0,0,8.3
08/04/17,0,0,0.5,8.01
08/05/17,0,1.1,1,9.47
08/06/17,0.4,0.5,0.4,8.9
08/07/17,0,1.4,1.4,9.52
08/08/17,1.8,1.7,0.7,11.42
08/09/17,0,0.8,1.4,9.37
08/10/17,0,0,0.6,8.49
08/11/17,0,0,0,7.34
08/12/17,0,0,0,6.13
08/13/17,0,0,0,7.86
08/14/17,0,0,0.2,8.91
08/15/17,0.9,1.2,0.3,9.35
08/16/17,1.1,0.4,0.4,9.65
08/17/17,2.3,1.1,0.8,10.76
08/18/17,0,0,0.1,8.2
08/19/17,0,0.9,0.7,10.26
08/20/17,0,1.3,0,9.3
08/21/17,0,2.4,1.4,10.89
08/22/17,#N/A,0,0,8.79
08/23/17,#N/A,1.8,0.9,10.75
08/24/17,#N/A,0.3,0,10.46
08/25/17,#N/A,0.3,0,8.75
08/26/17,#N/A,0,0.7,8.26
08/27/17,#N/A,0.6,0.6,9.9
08/28/17,#N/A,0,0,9.05
08/29/17,#N/A,0.2,0,9.48
08/30/17,#N/A,0.2,0,8.23
08/31/17,#N/A,0.3,0,10.52
09/01/17,#N/A,0.7,1.2,10.54
09/02/17,#N/A,2.5,2,11.44
09/03/17,#N/A,1,0,10.91
09/04/17,#N/A,0,0,9.38
09/05/17,#N/A,0,0,9.95
09/06/17,#N/A,0,0,9.17
09/07/17,#N/A,0,0,9.18
09/08/17,#N/A,0.7,1.9,8.84
09/09/17,#N/A,1.2,0,9.29
09/10/17,#N/A,0,0,8.85
09/11/17,#N/A,0,0,6.91
09/12/17,#N/A,0.5,0,10
09/13/17,#N/A,3.9,2.1,12.41
09/14/17,#N/A,2,2.2,10.38
09/15/17,#N/A,2.4,1.8,11.88
09/16/17,#N/A,6.4,4.2,14.65
09/17/17,#N/A,0.8,0,12.26
09/18/17,#N/A,3,1.1,11.25
09/19/17,#N/A,3.7,2.5,12.16
09/20/17,4.7,2.6,2,12.78
09/21/17,3,2.6,1.9,13.16
09/22/17,4.8,4.7,4.4,15.03
09/23/17,6.5,5.5,4,14.54
09/24/17,5.3,4.5,5.4,14.41
09/25/17,5.1,5.1,4,14.31
09/26/17,3.9,5.4,4.7,14.82
09/27/17,5.5,5,4.2,14.2
09/28/17,4.7,3.7,2.9,13.18
09/29/17,6.2,5.1,4,14.63
09/30/17,0,0,0.1,9.67
10/01/17,2.5,2.3,1,12.11
10/02/17,0,0.8,0.9,10.95
10/03/17,5.6,5.5,3.7,15.03
10/04/17,1.5,2.3,1.2,11.19
10/05/17,1.4,2.8,1.5,11.99
10/06/17,4.7,3.9,3.3,14.25
10/07/17,1,0.8,0.2,11.24
10/08/17,3.3,4.6,2.7,13.11
10/09/17,3.3,3.2,2.9,12.93
10/10/17,2.4,2.8,2.8,12.7
10/11/17,0.4,0,0,10.43
10/12/17,2.5,3.4,1.9,12.55
10/13/17,3.3,3.3,3.7,13.55
10/14/17,6.2,6.3,4.5,16.3
10/15/17,5,5.5,2.8,14.45
10/16/17,2.9,3.1,1.7,12.52
10/17/17,2.5,2.8,4.3,12.5
10/18/17,5.9,6.7,5.5,11.62
10/19/17,6.2,6.4,5.6,16.49
10/20/17,2.9,3.9,4.8,20.59
10/21/17,5.5,6.4,5.5,19.1
10/22/17,7.3,7.4,4.9,19.62
10/23/17,7.9,7.6,5.2,20.6
10/24/17,6.1,5.8,5.1,21.77
10/25/17,6.1,5.8,4.2,21.4
10/26/17,4.4,4.2,2.9,15.82
10/27/17,6.2,6.1,5.2,18.26
10/28/17,3.4,4.5,3.3,15.91
10/29/17,2,4.1,2.3,16.51
10/30/17,2.6,3.1,2.1,16.23
10/31/17,2.5,2.4,0.3,17.11
11/01/17,1.3,3.3,2.4,14.53
11/02/17,1.8,0.9,2,14.43
11/03/17,5.2,5.3,5.1,15.15
11/04/17,3.8,4.4,3.5,16.86
11/05/17,8.4,7.9,7,14.51
11/06/17,5.8,5.8,6,16.41
11/07/17,7.5,8.7,7.2,15.15
11/08/17,9.2,9.3,7.6,16.86
11/09/17,9.8,9.9,9.9,14.66
11/10/17,10.1,10.8,10.7,16.21
11/11/17,10.5,10.1,9.2,19.25
11/12/17,9.3,7.4,4.7,16.99
11/13/17,8.2,7.6,7.3,18.08
11/14/17,8.1,7.2,5,19.25
11/15/17,8.4,7.8,5.8,17.39
11/16/17,6.8,6.7,6.7,19.25
11/17/17,7.2,6.6,7.1,16.99
11/18/17,8.4,7,6.6,14.95
11/19/17,8.5,7.9,6.3,17.06
11/20/17,5.8,4.7,3.5,15.93
11/21/17,7.6,8.4,7.9,17.27
11/22/17,9.9,10.1,8.8,17.67
11/23/17,9.5,7.8,4.9,15.68
11/24/17,5.6,6.2,5.7,16.77
11/25/17,9.2,8.6,8.4,17.29
11/26/17,8.4,6.2,4.1,16.65
11/27/17,8.3,8.2,6.2,16.7
11/28/17,6.6,5.4,4,14.81
11/29/17,7.5,6.1,5.5,15.69
11/30/17,9.8,7.3,6.4,17.4
12/01/17,7.3,6.5,5.3,16.22
12/02/17,5.6,5.9,4.2,15.13
12/03/17,9.1,8.6,6.5,17.6
12/04/17,8.2,7.3,5.2,17.19
12/05/17,8.7,8,7.2,16.11
12/06/17,9.3,8.1,7.7,16.89
12/07/17,9.1,8.3,6.8,16.56
12/08/17,9.1,7.9,5.9,16.88
12/09/17,10.3,9.4,7.8,19.72
12/10/17,11.9,10.2,7.9,20
12/11/17,8.8,8.8,7.9,16.99
12/12/17,8.3,8.9,8.5,17.38
12/13/17,11,11,9.3,19.65
12/14/17,10.4,11.4,11.5,20.99
12/15/17,12.8,12.9,13.9,21.79
12/16/17,8.7,7.7,7.5,18.04
12/17/17,11.4,10.2,10.1,19.96
12/18/17,9.8,7.8,5.9,18.96
12/19/17,11,9.4,7.5,20.14
12/20/17,10.4,8.7,7.3,19.86
12/21/17,11.3,10.4,10.7,20.69
12/22/17,10,9.6,9.3,20.55
12/23/17,10.6,9.6,9.4,20.01
12/24/17,10,9.5,8.1,20.06
12/25/17,10.9,9.7,7.6,19.81
12/26/17,10.4,11.3,11.5,19.62
12/27/17,11.6,12,12.7,21.81
12/28/17,12.4,11.8,12.3,21.92
12/29/17,11.6,11.8,12.5,21.49
12/30/17,10.8,10.4,11.4,21.03
12/31/17,9.4,9.7,8.5,18.48
01/01/18,9,8.8,6.8,18.3
01/02/18,9.7,9.4,8.1,19.19
01/03/18,10.7,10.4,9.6,20.28
01/04/18,11.4,10.6,10.2,20.69
01/05/18,11.8,12.8,12.3,21.4
01/06/18,12.4,12.6,14,22.31
01/07/18,10.1,9.9,9.6,20.04
01/08/18,10.3,9.9,8.6,19.46
01/09/18,10.6,10.2,9.1,19.88
01/10/18,11.2,9.5,8.6,19.92
01/11/18,10.7,9.2,7.8,#N/A
01/12/18,10.3,8.7,7.8,#N/A
01/13/18,9.8,9.6,9.4,#N/A
01/14/18,9,7.9,6.4,#N/A
01/15/18,10.7,10.6,8.4,#N/A
01/16/18,9.3,8.1,6.7,#N/A
01/17/18,10.3,10.3,10.1,#N/A
01/18/18,11.8,11,9.6,#N/A
01/19/18,10.1,8.5,7.5,#N/A
01/20/18,10.2,10.2,8.7,#N/A
01/21/18,8.9,8.7,8.4,#N/A
01/22/18,9.7,10.4,9.8,#N/A
01/23/18,10.9,10.1,8.7,#N/A
01/24/18,10,8.6,7,#N/A
01/25/18,9.9,8.7,8.2,#N/A
01/26/18,8.7,7.2,6.9,#N/A
01/27/18,10.2,10,10.5,#N/A
01/28/18,12.1,11.9,12.5,#N/A
01/29/18,10,7.8,5.7,#N/A
01/30/18,9.2,9.6,11.4,#N/A
01/31/18,12.1,10.3,10.1,#N/A
02/01/18,11.2,8.3,6.5,19.78
02/02/18,10.5,9.5,9.3,18.18
02/03/18,10.5,9.7,9.9,18.6
02/04/18,11.6,10.2,10.2,19.66
02/05/18,10.7,11.3,10.3,19.18
02/06/18,11.3,11.4,11.1,19.41
02/07/18,10.8,8.9,7.6,19.34
02/08/18,10.5,9.6,8.5,19.2
02/09/18,11.8,10.9,11.6,20.08
02/10/18,10.7,9,11.1,17.94
02/11/18,10.2,10,9.8,19.38
02/12/18,11.9,10.6,10,20.19
02/13/18,10.3,8.4,5.2,18.37
02/14/18,10.1,9.2,8.3,18.08
02/15/18,10.5,8.6,8.4,17.73
02/16/18,11.4,11.2,10.3,18.68
02/17/18,10.9,11.2,11.7,18.91
02/18/18,10.4,10.1,10.1,18.86
02/19/18,11.2,11.3,9.5,19.06
02/20/18,11.1,11.1,11.2,20.24
02/21/18,11.5,11.4,10.9,20.76
02/22/18,11.1,10.4,9.7,19.6
02/23/18,9.7,9.4,10.3,17.97
02/24/18,10.3,9.8,9,18.26
02/25/18,8.8,8.1,7.7,17.47
02/26/18,9.3,9,9,17.69
02/27/18,9.1,8.4,7.4,16.45
02/28/18,8.4,7.8,7.9,16.59
03/01/18,10.2,11.6,10.8,18.86
03/02/18,9.9,9.2,8.6,17.69
03/03/18,9.2,7.2,6.6,16.56
03/04/18,9,8.6,9.3,17.86
03/05/18,11.3,10.7,10.5,19.55
03/06/18,10.1,7.2,4.1,17.41
03/07/18,7.7,8.5,7,16.58
03/08/18,7.7,5.9,4.7,16.26
03/09/18,9.1,8.1,6.1,17.2
03/10/18,8.3,8.4,9.1,17.15
03/11/18,8,9.2,9.7,17.4
03/12/18,8,8.1,9.4,17.48
03/13/18,8.4,7.9,9,17.27
03/14/18,6.1,5.2,5.5,15.07
03/15/18,8.1,7,7.7,15.94
03/16/18,7,6.2,4,15.15
03/17/18,4.3,4.3,4.9,13.65
03/18/18,5.7,7.1,6.9,15.65
03/19/18,6.5,6.1,5.6,15.3
03/20/18,7.8,7.2,7.2,16.18
03/21/18,7,5.4,4.7,15.28
03/22/18,6.7,6.2,4.8,15.1
03/23/18,7.3,7.9,9.1,17.19
03/24/18,9.1,9,8.2,16.51
03/25/18,8.3,8.2,8.9,17.53
03/26/18,8.8,7.6,7.9,16.59
03/27/18,8.3,7.5,7.2,16.7
03/28/18,8.1,6.9,5.1,16.83
03/29/18,9.5,9.8,9.2,18.45
03/30/18,9,10.2,10.3,18.29
03/31/18,8.3,6.3,6.1,15.92
04/01/18,6.7,7,6.6,14.77
04/02/18,5.5,4.2,3.7,12.88
04/03/18,7.1,6,7.4,14.8
04/04/18,7.3,7.2,7.3,14.48
04/05/18,7.3,8,9.1,15.63
04/06/18,5.4,5.6,5.4,14.11
04/07/18,7.6,6.3,4.2,15.07
04/08/18,5.7,4.7,3.4,13.84
04/09/18,2.5,3.1,4,12.29
04/10/18,3.9,4.4,4.4,13.6
04/11/18,5.4,6.2,5.6,15.36
04/12/18,6.6,4.4,4.8,13.66
04/13/18,4.6,2.5,2.1,12.85
04/14/18,5.7,4,4,13.5
04/15/18,6.4,5,3.6,14.26
04/16/18,4.7,4.7,6.9,14.31
04/17/18,6.8,7,7,15.93
04/18/18,5.5,5.2,5.3,14.07
04/19/18,5.8,4.8,4.4,14.09
04/20/18,5.9,5.3,5.4,14.03
04/21/18,6,5.5,5.8,14.3
04/22/18,5.9,5.7,6.2,14.39
04/23/18,3.6,2.9,5.4,11.9
04/24/18,5.5,4.1,3.8,13.97
04/25/18,5.6,5.2,4.8,13.42
04/26/18,2.7,2.3,3.1,11.84
04/27/18,2.8,3.8,4.3,11.97
04/28/18,6.5,4.9,5.2,13.39
04/29/18,2.9,0.5,1.1,11.7
04/30/18,1.6,0.5,0.4,9.42
05/01/18,2.2,2,3,10.49
05/02/18,2.8,6,6.3,8.49
05/03/18,5.9,5.3,4.8,#N/A
05/04/18,5.5,5.5,6.4,#N/A
05/05/18,4.8,4.2,2.3,#N/A
05/06/18,2.9,4.7,4.7,#N/A
05/07/18,3.9,5.2,4.7,#N/A
05/08/18,3.7,3.4,3.6,16.05
05/09/18,2.9,3.9,3.8,12.24
05/10/18,2.1,3.1,2.2,10.78
05/11/18,4.4,4.9,4.1,11.9
05/12/18,4,1.6,0.5,10.72
05/13/18,1.7,3.5,3.9,11.39
05/14/18,0.4,0.9,3,10.62
05/15/18,1.5,1.9,2.1,10.91
05/16/18,4.8,4.2,5.1,13.75
05/17/18,2.3,1.8,1.8,11.36
05/18/18,1.3,3.2,2.8,9.95
05/19/18,2.4,2.5,2.6,9.47
05/20/18,3,1.8,2,8.93
05/21/18,1.6,1.2,1.7,10.21
05/22/18,2.4,1.7,0,9.67
05/23/18,2.7,0.9,0,9.33
05/24/18,3.8,3.1,0.8,9.8
05/25/18,3.7,1.1,0.3,9.47
05/26/18,0,0,0,6.85
05/27/18,0,0,0.3,6.96
05/28/18,3.4,1.3,1.3,10.25
05/29/18,3.6,2.4,2.7,12.07
05/30/18,0,1.5,0,10.18
05/31/18,0,0,0,7.08
06/01/18,0,0,0,4.27
06/02/18,0,0,0,4.28
06/03/18,0,0,0,5.88
06/04/18,0,0,0,2.86
06/05/18,0,0,0,2.69
06/06/18,0,0,0,7.48
06/07/18,0.2,0.3,0,8.07
06/08/18,3.5,2.3,2.7,11.23
06/09/18,0,1.4,0.6,9.64
06/10/18,0,0,0,7.9
06/11/18,0,0,0,4.19
06/12/18,0,0,0,4.22
06/13/18,0,0,0,4.71
06/14/18,0,0,0,7.08
06/15/18,0,0,0,8.93
06/16/18,2.4,1.7,0.4,9.45
06/17/18,4.7,2.5,0.7,10.53
06/18/18,6,3.3,1.8,11.21
06/19/18,0,0,0,7.28
06/20/18,0,0,0,6.15
06/21/18,0,0,0,6.66
06/22/18,0,0,0,7.05
06/23/18,0,0,0,6.39
06/24/18,0,0,0,7.97
06/25/18,0,0.2,0,8.65
06/26/18,0,0,0,9.04
06/27/18,1.9,1.3,1.8,10.23
06/28/18,0.5,0,0,9.46
06/29/18,1.8,1.5,1.6,10.16
06/30/18,0,0,0,6.26
07/01/18,0,0,0,8.36
07/02/18,0,0.5,1.2,9.92
07/03/18,0,0.7,2.1,9.81
07/04/18,0.1,0.4,1.4,9.11
07/05/18,0,0,0.9,11.45
07/06/18,0,0,3,7.98
07/07/18,0,0.7,2.4,8.35
07/08/18,2.2,2.1,0.8,10.27
07/09/18,2.9,0.9,0,8.87
07/10/18,0,0,0,7.85
07/11/18,0,0,0,8.39
07/12/18,0,0.2,0,7.95
07/13/18,3.9,4.2,3,11.55
07/14/18,2.5,1.2,2.1,10.36
07/15/18,1.3,0.8,0,10.96
07/16/18,0.3,0,0,10.05
07/17/18,0,0,0,8.05
07/18/18,0,0,0,7.06
07/19/18,0,0,0,3.92
07/20/18,0,0,0,5.22
07/21/18,0,0,0,6.13
07/22/18,0,0,0,6.37
07/23/18,0,0,0,5.4
07/24/18,0,0,0,5.26
07/25/18,0.6,0,0,7.08
07/26/18,0,0,0,6.33
07/27/18,0,0,0,7.43
07/28/18,0,0,0,6.65
07/29/18,0,0,0,6.2
07/30/18,0,0,0,6.67
07/31/18,0,0,0,6.53
08/01/18,0,0,0,5.87
08/02/18,0,0,0,3.89
08/03/18,0,0,0,6.56
08/04/18,0,0,0,7.2
08/05/18,1,1.2,0.8,10.55
08/06/18,1.1,0.8,0,10.36
08/07/18,0.9,0.4,0.6,10.51
08/08/18,1.9,0.8,0.4,9.73
08/09/18,6.2,3.2,1,12.87
08/10/18,3.8,2.8,1.9,12.77
08/11/18,2.9,1.2,1.3,11.45
08/12/18,0.8,0.4,0.3,10.13
08/13/18,1.2,1.1,1.6,11.21
08/14/18,0.5,0.9,1,9.82
08/15/18,4.6,3,2.9,12.73
08/16/18,3.4,1.6,0.9,11.87
08/17/18,2.4,0.5,1.9,10.9
08/18/18,0.2,0.2,0.6,10.94
08/19/18,0,0,0,7.92
08/20/18,1.4,0,0,9.12
08/21/18,1.6,0,0,7.7
08/22/18,0,0,0,7.17
08/23/18,0,0,0,7.31
08/24/18,0,0,0,6.16
08/25/18,0,0.9,2,8.98
08/26/18,5.7,4.8,4,13.24
08/27/18,0,0.1,2,9.06
08/28/18,2.5,1.4,3.1,11.03
08/29/18,1,0,0,10.15
08/30/18,2.5,2.3,3.8,11.7
08/31/18,0,2.2,1.4,11.17
09/01/18,1.3,1.7,3.4,11.61
09/02/18,2.8,2.6,2.3,12.96
09/03/18,5.4,6.6,5.7,14.7
09/04/18,7.5,5.5,5.1,14.48
09/05/18,1,0.7,1.4,11.33
09/06/18,1.9,1.7,1.5,10.76
09/07/18,2.5,1.8,1.3,12.14
09/08/18,3.5,2.3,1.3,12.51
09/09/18,4,2.7,1.6,13.25
09/10/18,5.6,4.8,4.1,15.37
09/11/18,5.1,4.2,2.9,14.36
