Time_UTC_Chile,Los_Tilos,San_Antonio_de_Naltahua,San_Pedro_de_Melipilla,Carmen_Rosa
09/20/16,3.99,2.99,2.7,3.97
09/21/16,3.21,2.75,2.42,3.69
09/22/16,3.85,3.02,3.07,3.77
09/23/16,3.27,2.94,2.32,4.01
09/24/16,3.42,3.12,1.96,3.98
09/25/16,2.89,2.18,1.56,2.48
09/26/16,3.1,2.6,2.72,3.11
09/27/16,3.37,2.83,2.59,3.53
09/28/16,2.79,1.55,0.83,3.06
09/29/16,2.11,2.11,2.17,2.82
09/30/16,3.13,3.02,2.97,3.67
10/01/16,2.94,3.09,2.75,3.57
10/02/16,3.44,3.48,3,4.11
10/03/16,3.17,3,2.53,3.67
10/04/16,3.8,3.42,3.5,3.91
10/05/16,4.64,3.31,3.62,4.09
10/06/16,2.95,3.1,3.46,3.37
10/07/16,3.87,3.55,3.6,4.12
10/08/16,3.36,3.25,3.79,3.67
10/09/16,3.74,3.56,3.61,4.51
10/10/16,3.41,3.57,3.09,4.33
10/11/16,2.46,2.89,2.8,3.01
10/12/16,1.56,1.5,1.86,1.56
10/13/16,3.41,3.85,3.31,3.84
10/14/16,1.69,1.48,1.63,1.61
10/15/16,1.13,0.87,1.08,0.61
10/16/16,1.3,1.47,2.48,0.06
10/17/16,1.64,1.93,2.33,1.37
10/18/16,2.2,3.29,3.04,3.45
10/19/16,3.38,3.6,3.44,4.26
10/20/16,3.82,3.8,3.92,4.61
10/21/16,3.96,4.27,3.66,4.73
10/22/16,3.13,3.11,1.93,3.71
10/23/16,3.26,4.13,2.43,4.93
10/24/16,3.47,3.82,3.59,4.56
10/25/16,4.55,4.32,4.29,4.7
10/26/16,4.99,4.53,4.71,5.12
10/27/16,4.54,4.68,4.2,5.48
10/28/16,1.39,1.31,1.13,1.37
10/29/16,3.41,3.1,4.16,3.1
10/30/16,3.45,3.71,3.22,3.86
10/31/16,1.76,2.06,2.33,1.85
11/01/16,4.33,3.98,4.05,4.81
11/02/16,5.28,4.47,4.53,5.07
11/03/16,5.85,4.63,5.15,5.6
11/04/16,5.16,5.3,5.37,5.62
11/05/16,4.62,4.7,4.19,5.34
11/06/16,4.23,4.47,4.05,4.91
11/07/16,4.81,5.14,4.76,5.07
11/08/16,4.5,4.65,4.27,#N/A
11/09/16,4.9,5.04,4.64,#N/A
11/10/16,5.49,5.23,4.99,#N/A
11/11/16,4.63,5.21,4.61,#N/A
11/12/16,3.62,4.06,3.33,#N/A
11/13/16,3.87,4.22,4.22,#N/A
11/14/16,4.17,5,4.68,#N/A
11/15/16,4.69,5.18,5.23,#N/A
11/16/16,4.72,5.16,4.99,#N/A
11/17/16,6.24,5.11,5.4,#N/A
11/18/16,4.6,5.28,4.45,#N/A
11/19/16,4.47,4.78,3.83,#N/A
11/20/16,3.33,3.68,3.12,#N/A
11/21/16,3.88,4.11,3.75,#N/A
11/22/16,3.72,4.49,4.34,#N/A
11/23/16,2.18,2.55,2.72,#N/A
11/24/16,4.69,5.41,4.91,#N/A
11/25/16,3.6,3.24,3.14,#N/A
11/26/16,4.43,5.25,4.93,#N/A
11/27/16,4.61,5.1,4.94,#N/A
11/28/16,5.92,5.46,5.51,#N/A
11/29/16,5.1,5.47,4.6,#N/A
11/30/16,4.51,4.31,2.26,#N/A
12/01/16,4.61,4.49,3.69,#N/A
12/02/16,4.92,4.52,3.2,#N/A
12/03/16,4.55,4.39,3.66,#N/A
12/04/16,3.83,3.3,3.75,#N/A
12/05/16,5.72,5.34,5.33,#N/A
12/06/16,5.71,5.53,5.05,#N/A
12/07/16,4.45,4.83,4.24,#N/A
12/08/16,3.93,4.59,3.89,#N/A
12/09/16,0.99,1.63,2.8,#N/A
12/10/16,4.77,4.95,4.84,#N/A
12/11/16,5.71,5.78,6.3,#N/A
12/12/16,5.76,6.02,6.18,#N/A
12/13/16,6.69,5.93,6.04,#N/A
12/14/16,5.52,6.06,5.95,#N/A
12/15/16,4.75,4.92,3.75,#N/A
12/16/16,4.43,4.11,3.15,#N/A
12/17/16,4.59,4.59,3.91,#N/A
12/18/16,5.33,5.86,5.74,#N/A
12/19/16,5.27,5.97,4.64,#N/A
12/20/16,4.74,5.37,4.86,#N/A
12/21/16,5.25,5.65,5.63,#N/A
12/22/16,5.28,5.48,5.44,#N/A
12/23/16,4.72,5.39,5.07,#N/A
12/24/16,4.5,5.28,4.8,#N/A
12/25/16,4.47,5.05,4.66,#N/A
12/26/16,3.46,3.57,3.04,#N/A
12/27/16,5.57,5.74,5.53,#N/A
12/28/16,5.26,5.35,4.34,#N/A
12/29/16,4.12,3.44,2.24,#N/A
12/30/16,4.76,4.56,3.22,#N/A
12/31/16,4.82,4.56,3.46,#N/A
01/01/17,5.49,5.84,6.08,#N/A
01/02/17,5.38,5.8,6.01,#N/A
01/03/17,5.06,5.67,5.93,#N/A
01/04/17,6.37,5.68,5.85,#N/A
01/05/17,5.72,5.97,5.67,#N/A
01/06/17,5,5.26,4.86,#N/A
01/07/17,5,5.52,5.1,
01/08/17,5.04,5.9,5.29,
01/09/17,4.24,5.2,5.1,
01/10/17,5.02,5.49,5.22,
01/11/17,5.54,5.75,5.75,
01/12/17,6.11,5.61,5.77,
01/13/17,5.8,6.09,6.72,
01/14/17,5.42,5.55,5.34,
01/15/17,5.02,5.57,4.86,
01/16/17,5,5.06,4.68,
01/17/17,6.37,5.77,6.33,
01/18/17,5.91,5.49,5.14,
01/19/17,5.08,4.96,4.87,
01/20/17,5.57,5.43,5.98,
01/21/17,4.74,4.8,4.58,
01/22/17,4.3,4.41,4.37,
01/23/17,4.51,5.02,4.53,
01/24/17,5.87,4.56,5.72,
01/25/17,5.76,4.82,5.76,
01/26/17,4.9,4.86,4.7,
01/27/17,4.79,5.19,5.08,
01/28/17,4.47,4.23,3.93,
01/29/17,4.16,4.42,4.38,
01/30/17,4.43,5.1,5.44,
01/31/17,4.6,5.11,4.71,
02/01/17,4.46,4.71,4.41,
02/02/17,4.12,4.23,4.24,
02/03/17,2.59,2.85,2.56,
02/04/17,3.72,3.72,4.17,
02/05/17,4.95,5.22,5.08,
02/06/17,4.63,5.07,4.73,
02/07/17,4.37,4.52,4.23,
02/08/17,4.11,4.48,4.74,
02/09/17,3.86,3.4,2.75,
02/10/17,3.84,4.38,4.35,
02/11/17,4.47,4.95,4.5,
02/12/17,4.76,4.81,4.42,
02/13/17,4.37,4.33,3.86,
02/14/17,4.12,4.12,3.38,
02/15/17,4.26,4.52,4.14,
02/16/17,3.92,4.19,4.11,
02/17/17,4.01,4.24,3.96,
02/18/17,4.1,4.82,4.54,
02/19/17,4.45,5.02,4.95,
02/20/17,4.45,5.18,5.05,
02/21/17,4.45,4.96,4.79,
02/22/17,4.49,4.42,4.05,
02/23/17,3.99,4.38,3.67,
02/24/17,3.78,4.58,3.98,
02/25/17,3.56,4.13,3.8,
02/26/17,3.52,3.8,3.52,
02/27/17,3.86,4.4,4.04,
02/28/17,3.91,4.4,4,
03/01/17,3.68,4.27,4.11,
03/02/17,3.3,4.01,3.48,
03/03/17,3.29,3.98,3.74,
03/04/17,3.69,4.05,4.19,#N/A
03/05/17,3.65,4.09,3.94,#N/A
03/06/17,4.15,4.4,4.15,#N/A
03/07/17,2.56,3.06,3.08,
03/08/17,3.5,4.48,3.42,
03/09/17,3.92,3.85,3.98,
03/10/17,4.54,4,4.1,
03/11/17,4.44,3.71,3.85,3.95
03/12/17,5.51,4.13,4.55,4.31
03/13/17,3.6,3.86,2.96,4.6
03/14/17,2.83,3.29,2.93,3.28
03/15/17,3.25,3.69,3.43,3.79
03/16/17,3.29,3.58,3.06,3.99
03/17/17,3.12,3.05,2.79,3.56
03/18/17,3.35,3.55,3.04,4.08
03/19/17,3.12,3.29,2.95,3.68
03/20/17,2.75,3.26,3.01,3.22
03/21/17,3.11,3.33,2.84,3.82
03/22/17,2.85,2.59,1.8,2.93
03/23/17,2.81,2.5,1.18,2.71
03/24/17,0.96,1.22,1.15,0.83
03/25/17,2.67,2.96,2.54,3.48
03/26/17,2.59,2.86,2.64,2.93
03/27/17,2.81,3.22,2.85,3.63
03/28/17,2.7,3.2,2.7,3.58
03/29/17,2.39,2.68,2.29,2.35
03/30/17,2.54,2.97,2.85,3.4
03/31/17,2.4,2.98,2.59,3.49
04/01/17,1.9,2.29,2.27,1.56
04/02/17,2.9,2.47,2.83,3.01
04/03/17,2.59,2.39,2.35,2.88
04/04/17,2.18,2.62,2.41,2.85
04/05/17,2.47,2.61,2.71,3.04
04/06/17,2.49,2.92,2.45,3.24
04/07/17,1.14,1.67,2.16,1.44
04/08/17,1.85,2.26,2.08,2.47
04/09/17,2.13,2.27,2.18,2.91
04/10/17,2.73,2.35,2.29,3.02
04/11/17,2.54,2.84,2.47,3.42
04/12/17,2.24,2.13,1.95,2.88
04/13/17,1.94,2.33,2.02,2.83
04/14/17,1.69,2.16,2.04,2.47
04/15/17,1.58,1.77,1.82,2.33
04/16/17,1.41,1.39,1.59,1.59
04/17/17,1.91,1.86,1.73,2.26
04/18/17,1.91,2.12,1.95,2.46
04/19/17,1.43,1.55,1.39,1.93
04/20/17,0.72,0.67,0.84,0.46
04/21/17,2.13,1.82,2.09,2.26
04/22/17,2.65,1.72,2.19,2.56
04/23/17,1.57,1.61,1.72,1.88
04/24/17,1.12,1.07,1.19,1.23
04/25/17,1.66,1.52,1.76,2.2
04/26/17,2.25,1.45,1.83,2.49
04/27/17,2.51,1.63,1.84,2.56
04/28/17,2.31,1.52,1.91,2.46
04/29/17,1.96,1.7,1.88,2.52
04/30/17,1.93,1.93,1.56,2.75
05/01/17,1.08,1.14,0.79,0.98
05/02/17,1.08,1.02,1.32,1.11
05/03/17,1.74,1.47,1.67,2.12
05/04/17,1.53,1.63,1.49,2.27
05/05/17,1.41,1.05,0.76,1.86
05/06/17,1.04,1.21,1.61,1.78
05/07/17,1.03,0.67,0.9,0.76
05/08/17,1.38,1.35,1.41,1.92
05/09/17,1.01,1.08,1.11,1.54
05/10/17,0.77,0.91,1.18,0.67
05/11/17,0.79,0.65,0.79,0.28
05/12/17,0.89,0.91,1.04,0.98
05/13/17,1.16,1.26,1.17,1.88
05/14/17,0.76,0.75,0.75,0.71
05/15/17,1,1.01,0.87,1.65
05/16/17,0.6,0.61,0.8,0.62
05/17/17,0.76,0.71,0.74,0.95
05/18/17,0.71,0.77,0.83,0.75
05/19/17,1.03,0.85,0.92,1.07
05/20/17,1.02,0.8,0.93,1.64
05/21/17,0.91,0.63,0.73,1.08
05/22/17,0.6,0.57,0.61,0.39
05/23/17,0.57,0.54,0.59,0.39
05/24/17,0.51,0.51,0.53,0.35
05/25/17,0.58,0.86,1.02,0.68
05/26/17,0.91,0.89,0.85,1.55
05/27/17,0.97,0.91,0.82,1.67
05/28/17,0.72,0.68,0.68,1.01
05/29/17,0.78,0.82,0.75,1.2
05/30/17,0.9,0.75,0.71,1.25
05/31/17,0.95,0.81,0.77,1.6
06/01/17,1.2,0.75,0.8,1.26
06/02/17,0.66,0.58,0.6,0.78
06/03/17,0.86,0.71,0.7,1.25
06/04/17,1.09,0.68,0.75,1.39
06/05/17,0.65,0.53,0.77,0.85
06/06/17,1.1,0.69,0.64,1.43
06/07/17,0.55,0.43,0.47,0.36
06/08/17,0.76,0.55,0.59,0.68
06/09/17,1.09,0.71,0.78,1.34
06/10/17,1.57,0.75,0.97,1.59
06/11/17,1.03,0.79,0.72,1.48
06/12/17,0.91,0.74,0.61,1.3
06/13/17,0.59,0.62,0.63,0.67
06/14/17,0.49,0.61,0.67,0.46
06/15/17,0.68,0.63,1.09,0.65
06/16/17,0.9,0.75,0.86,0.31
06/17/17,0.64,0.65,0.65,0.53
06/18/17,1,0.61,0.76,0
06/19/17,0.67,0.57,0.46,0.17
06/20/17,0.7,0.57,0.49,0.63
06/21/17,0.57,0.66,0.8,0.49
06/22/17,0.69,0.49,0.7,0.12
06/23/17,0.6,0.62,0.57,0.64
06/24/17,0.58,0.65,0.79,0.32
06/25/17,0.86,#N/A,0.84,0.55
06/26/17,0.6,#N/A,0.55,0.37
06/27/17,0.8,#N/A,0.76,1.2
06/28/17,0.8,0.73,0.65,1.36
06/29/17,1.1,0.71,0.68,1.48
06/30/17,1.39,0.75,0.87,1.66
07/01/17,1.08,0.97,0.86,1.74
07/02/17,0.79,0.58,0.53,0.49
07/03/17,0.53,0.57,0.64,0.42
07/04/17,0.49,0.51,0.56,0.35
07/05/17,0.46,0.43,0.44,0.12
07/06/17,0.8,0.71,0.71,1.23
07/07/17,1.08,0.83,0.8,1.31
07/08/17,0.66,0.71,0.64,0.86
07/09/17,0.86,0.66,0.64,1.04
07/10/17,1,0.74,0.77,1.06
07/11/17,1.05,0.82,0.74,1.37
07/12/17,0.78,0.77,0.7,1.04
07/13/17,0.65,0.69,0.62,0.92
07/14/17,0.74,0.77,0.98,0.91
07/15/17,0.77,0.77,0.74,1.17
07/16/17,1.13,0.68,0.84,1.41
07/17/17,1.02,0.88,0.74,1.35
07/18/17,1.33,0.82,0.9,1.74
07/19/17,1.91,0.93,1.01,1.61
07/20/17,1.88,0.98,1.26,1.22
07/21/17,1.39,1.14,0.87,1.78
07/22/17,0.57,0.66,0.69,0.5
07/23/17,0.61,0.71,0.7,0.56
07/24/17,1.08,0.83,0.91,1.45
07/25/17,1.09,0.99,0.84,1.78
07/26/17,1.17,0.96,0.92,1.84
07/27/17,1.1,0.96,0.83,1.25
07/28/17,1.27,0.97,1.05,1.19
07/29/17,1.15,0.91,1.03,1.33
07/30/17,1.04,0.96,0.98,1.76
07/31/17,0.88,0.95,0.91,1.28
08/01/17,0.57,0.56,0.68,0.37
08/02/17,1.25,1.12,1.06,1.85
08/03/17,1.55,1.37,1.08,2.23
08/04/17,0.64,0.71,0.67,0.63
08/05/17,0.67,1.01,0.98,0.98
08/06/17,1.06,0.97,1.23,1.32
08/07/17,0.84,1,1.04,1.14
08/08/17,1.16,1.23,1.15,1.74
08/09/17,0.77,0.8,0.9,0.33
08/10/17,0.74,0.6,0.97,0.5
08/11/17,0.53,0.58,0.7,0.29
08/12/17,1.15,1.16,1.07,1.75
08/13/17,0.82,0.67,0.82,0.64
08/14/17,1.78,1.36,1.28,0.95
08/15/17,1.65,1.1,1.34,1.16
08/16/17,2.08,1.53,1.56,2.22
08/17/17,1.87,1.59,1.64,2.28
08/18/17,0.57,0.59,0.61,0.23
08/19/17,1.34,1.42,1.4,1.96
08/20/17,2.2,1.43,1.53,2.37
08/21/17,#N/A,1.86,1.58,2.6
08/22/17,#N/A,1.07,0.85,0.91
08/23/17,#N/A,1.49,0.99,2.12
08/24/17,#N/A,1.85,1.47,2.21
08/25/17,#N/A,1.37,1.09,1.47
08/26/17,#N/A,1.18,1.08,1.3
08/27/17,#N/A,1.76,1.68,2.19
08/28/17,#N/A,1.06,0.79,1.12
08/29/17,#N/A,1.8,1.63,2.67
08/30/17,#N/A,1.88,1.8,1.48
08/31/17,#N/A,2.05,1.76,2.76
09/01/17,#N/A,1.85,1.52,1.95
09/02/17,#N/A,1.98,1.51,2.7
09/03/17,#N/A,2.01,2.06,1.27
09/04/17,#N/A,2.06,2.01,2.94
09/05/17,#N/A,1.63,1.63,2.09
09/06/17,#N/A,1.73,1.86,2.25
09/07/17,#N/A,2.22,1.87,2.86
09/08/17,#N/A,1.17,1.48,0.71
09/09/17,#N/A,1.5,1.33,1.43
09/10/17,#N/A,1.26,1.27,1.02
09/11/17,#N/A,1.09,1.01,1.08
09/12/17,#N/A,2.18,1.75,2.87
09/13/17,#N/A,2.36,2.06,2.2
09/14/17,#N/A,1.98,1.99,1.82
09/15/17,#N/A,2.62,2.51,3.44
09/16/17,#N/A,3.38,2.73,4.08
09/17/17,#N/A,2.5,1.44,3.53
09/18/17,#N/A,1.76,0.74,1.44
09/19/17,#N/A,1.99,2.17,1.35
09/20/17,#N/A,2.18,2.55,2.76
09/21/17,3.38,2.78,2.61,3.09
09/22/17,3.62,2.9,2.85,3.25
09/23/17,3.37,3.48,2.63,3.71
09/24/17,3.06,2.58,2.55,2.76
09/25/17,3.8,2.68,2.71,2.74
09/26/17,2.46,2.71,2.85,2.71
09/27/17,2.39,2.72,2.42,2.61
09/28/17,1.91,1.91,1.6,1.82
09/29/17,2.21,2.56,2.03,2.55
09/30/17,1.16,0.92,1.07,0.78
10/01/17,2.62,2.57,2.42,3.08
10/02/17,1.65,1.78,1.88,1.77
10/03/17,3.04,3.19,2.66,3.36
10/04/17,1.69,1.74,1.2,0
10/05/17,2.39,2.41,2.61,2.78
10/06/17,3.7,3.33,3.22,3.51
10/07/17,1.47,1.01,0.95,1.35
10/08/17,2.56,2.56,3.08,2.34
10/09/17,3.81,3.04,3.21,3.39
10/10/17,3.24,3.36,3.41,3.6
10/11/17,2.48,2.44,2.89,3.13
10/12/17,3.23,3.35,3.02,3.35
10/13/17,3.85,3.54,3.43,3.64
10/14/17,4.1,4.08,3.63,3.98
10/15/17,3.51,3.3,2.64,3.17
10/16/17,2.52,2.95,1.87,2.46
10/17/17,2.33,2.62,2.2,2.57
10/18/17,3.19,3.16,3.35,0.81
10/19/17,4.39,4.26,4.02,4.4
10/20/17,1.52,1.73,2.47,4.97
10/21/17,5.09,4,3.86,5.1
10/22/17,3.97,4.23,3.56,4.73
10/23/17,3.93,4.4,3.62,5.17
10/24/17,3.85,4.14,3.79,4.83
10/25/17,3.93,4.14,3.72,5.72
10/26/17,3.57,3.6,2.67,4.13
10/27/17,3.82,4.26,3.73,3.99
10/28/17,2.94,3.62,2.28,4.1
10/29/17,2.29,3.44,3.53,4.6
10/30/17,3.72,4.29,3.59,4.85
10/31/17,2.81,3.29,2.44,5.16
11/01/17,1.14,1.4,1.45,3.62
11/02/17,1.91,1.24,2.2,5.15
11/03/17,3.23,3.42,3.44,5.14
11/04/17,1.78,1.91,2.09,5.97
11/05/17,3.88,4.18,3.87,4.79
11/06/17,2.59,2.39,1.86,4.79
11/07/17,2.52,2.6,2.81,5.14
11/08/17,3.75,4.23,4.13,5.97
11/09/17,4.71,4.71,4.56,4.79
11/10/17,6.23,5.02,4.97,4.79
11/11/17,4.84,5.34,4.65,5.62
11/12/17,4.59,4.84,4.05,5.05
11/13/17,4.29,4.18,3.73,4.7
11/14/17,4.29,4.15,2.41,6.12
11/15/17,4.54,4.19,4.48,5.25
11/16/17,5.01,5.03,5.24,5.62
11/17/17,4.71,4.39,4.79,5.05
11/18/17,5.05,4.89,4.51,3.05
11/19/17,4.64,5.18,4.63,4.66
11/20/17,3.59,4.36,3.56,5.25
11/21/17,5.34,5.32,4.96,5.49
11/22/17,4.99,5.6,5.06,4.91
11/23/17,4.76,5.16,4.3,4.25
11/24/17,4.21,4.65,3.6,3.78
11/25/17,5,5.19,4.9,4.64
11/26/17,4.64,4.58,3.66,4.71
11/27/17,4.47,4.4,3.61,4.38
11/28/17,3.86,3.49,1.68,3.88
11/29/17,3.73,3.62,3.29,3.52
11/30/17,4.62,4.75,4.24,4.71
12/01/17,4.13,4.32,3.35,4.32
12/02/17,3.54,3.14,1.93,3.57
12/03/17,4.58,5.04,4.24,4.74
12/04/17,4.35,4.98,4.3,4.54
12/05/17,4.34,4.03,3.63,3.99
12/06/17,4.35,4.31,3.34,4.08
12/07/17,4.61,4.49,3.34,4.46
12/08/17,4.5,4.54,3.75,3.78
12/09/17,4.97,5.55,5.01,4.85
12/10/17,5.25,5.68,4.91,4.92
12/11/17,4.09,4.13,3.38,3.82
12/12/17,3.36,4.3,3.13,3.38
12/13/17,4.85,5.3,4.5,4.95
12/14/17,6.19,5.88,5.78,4.96
12/15/17,6.19,6.2,5.92,5.08
12/16/17,3.98,4.31,4.18,3.6
12/17/17,5.31,5.68,5.16,4.76
12/18/17,4.56,4.8,4.14,4.21
12/19/17,5.1,5.65,4.95,4.9
12/20/17,5.1,5.46,5.02,4.79
12/21/17,5.44,5.67,5.48,4.94
12/22/17,5.52,5.68,5.76,4.93
12/23/17,5.52,5.64,5.29,4.95
12/24/17,5.14,5.81,5.36,4.95
12/25/17,5.21,5.8,4.82,5
12/26/17,4.98,5.37,5.63,4.43
12/27/17,5.19,5.96,5.93,4.95
12/28/17,5.45,6.11,6.07,4.94
12/29/17,5.18,5.79,6.09,4.91
12/30/17,5.01,5.69,5.98,4.7
12/31/17,3.14,3.92,3.77,3.08
01/01/18,4.68,4.98,4.42,4.55
01/02/18,4.78,5.39,4.75,5.05
01/03/18,4.95,5.85,5.56,4.88
01/04/18,4.84,5.6,5.32,4.76
01/05/18,5.39,5.3,5.44,4.35
01/06/18,6.56,5.67,5.92,4.89
01/07/18,4.98,5.39,4.85,4.66
01/08/18,4.63,4.95,4.71,4.36
01/09/18,4.73,5.22,4.75,4.5
01/10/18,4.81,4.85,4.2,4.23
01/11/18,4.72,4.28,3.07,#N/A
01/12/18,4.05,3.82,3.32,#N/A
01/13/18,3.37,3.65,3.43,#N/A
01/14/18,4.06,3.34,1.35,#N/A
01/15/18,3.51,4.34,3.81,#N/A
01/16/18,4.63,5,4.18,#N/A
01/17/18,4.97,5.48,5.36,#N/A
01/18/18,5.13,5.58,5.04,#N/A
01/19/18,4.73,4.8,3.75,#N/A
01/20/18,4.05,3.97,2.11,#N/A
01/21/18,3.68,3.14,1.62,#N/A
01/22/18,3.9,4.39,3.37,#N/A
01/23/18,4.05,4.03,3.52,#N/A
01/24/18,4.62,4.86,4.13,#N/A
01/25/18,4.44,4.4,3.87,#N/A
01/26/18,4.45,4.62,4.37,#N/A
01/27/18,5.45,5.31,5.6,#N/A
01/28/18,5.43,5.74,5.66,#N/A
01/29/18,4.55,4.89,4.22,#N/A
01/30/18,4.83,4.79,4.78,#N/A
01/31/18,4.95,5.27,4.87,#N/A
02/01/18,4.48,4.87,4.17,4.12
02/02/18,4.34,4.3,3.31,3.64
02/03/18,4.09,3.94,3.02,3.27
02/04/18,4.36,4.71,4.22,3.85
02/05/18,3.77,3.96,3.38,3.25
02/06/18,4.12,4.3,3.76,3.6
02/07/18,4.28,4.46,4.08,4.15
02/08/18,4.32,4.6,4.15,4.1
02/09/18,5.3,4.97,5.27,4.45
02/10/18,6.14,4.76,4.96,4.49
02/11/18,4.98,4.93,4.85,4.46
02/12/18,4.61,5.04,5.05,4.46
02/13/18,4.29,4.57,3.9,3.92
02/14/18,4.01,4.08,3.78,3.44
02/15/18,4.13,3.88,3.34,3.42
02/16/18,4.26,4.22,3.91,3.55
02/17/18,4.17,4.49,4.45,3.87
02/18/18,3.89,4.39,4.2,3.54
02/19/18,3.64,3.87,3.59,3
02/20/18,3.89,4.49,4.28,4.01
02/21/18,4.04,4.56,4.42,3.97
02/22/18,3.92,4.56,4.14,3.92
02/23/18,3.7,3.51,3.68,2.94
02/24/18,3.76,3.88,3.55,3.48
02/25/18,3.68,3.88,3.66,3.47
02/26/18,3.65,3.75,3.53,3.51
02/27/18,3,2.93,2.96,2.27
02/28/18,3.3,3.41,2.89,2.74
03/01/18,3.56,3.96,3.44,3.27
03/02/18,3.55,3.42,3.11,2.86
03/03/18,3.48,3.37,2.84,2.91
03/04/18,3.91,3.68,3.91,3.34
03/05/18,3.95,3.95,3.98,3.67
03/06/18,3.42,3.82,3.3,3.32
03/07/18,2.82,3,2.46,2.29
03/08/18,3.17,3.12,1.56,2.85
03/09/18,3.28,3.54,3.2,3.02
03/10/18,3.51,3.58,3.72,2.91
03/11/18,4.84,3.51,3.93,3.18
03/12/18,4.71,3.63,3.84,3.37
03/13/18,3.9,3.72,3.66,3.44
03/14/18,3.43,3.36,3.41,3.49
03/15/18,3.47,3.61,3.35,3.51
03/16/18,3.12,3.37,3.19,3.31
03/17/18,3.07,3.06,2.37,2.6
03/18/18,3.65,2.95,3.16,3.38
03/19/18,2.99,3.35,2.97,3.5
03/20/18,3.12,3.43,3.18,3.31
03/21/18,2.84,3.1,2.6,3.16
03/22/18,2.77,3.27,3.03,3.13
03/23/18,2.82,3.11,3.3,3.09
03/24/18,4.02,2.87,3.42,3.24
03/25/18,3.28,3.25,3.49,3.47
03/26/18,2.62,2.9,2.85,3
03/27/18,2.94,3,3.17,3.16
03/28/18,2.81,3.02,2.56,3.13
03/29/18,3.23,2.94,3.08,3.15
03/30/18,3.53,2.68,3.48,2.86
03/31/18,2.65,2.87,2.65,2.94
04/01/18,2.38,2.46,2.18,2.55
04/02/18,2.3,1.86,1.03,2.24
04/03/18,2.32,2.42,2.29,2.53
04/04/18,2.38,2.13,1.98,2.2
04/05/18,2.35,2.47,2.66,2.45
04/06/18,1.42,1.74,1.48,1.39
04/07/18,1.99,2.33,2.24,2.4
04/08/18,2.25,2.45,2.13,2.65
04/09/18,1.92,1.82,1.3,1.92
04/10/18,1.46,1.82,1.54,1.65
04/11/18,2.15,2.05,1.86,2.49
04/12/18,2.34,2.09,2.25,2.43
04/13/18,1.93,2.09,1.73,2.53
04/14/18,2.15,2.12,1.84,2.4
04/15/18,1.98,2.11,1.75,2.52
04/16/18,#N/A,1.57,1.74,1.97
04/17/18,2.36,2.02,2.33,2.28
04/18/18,2.04,2.11,1.96,2.32
04/19/18,2.01,1.92,1.94,2.53
04/20/18,2.36,2.05,2.05,2.39
04/21/18,2.01,1.99,1.91,2.38
04/22/18,2.31,1.76,2.04,2.15
04/23/18,1.3,1.03,1.55,0.95
04/24/18,1.74,1.8,1.58,2.15
04/25/18,1.92,1.99,1.67,2.33
04/26/18,1.57,1.68,1.61,2.5
04/27/18,1.55,1.42,1.42,1.59
04/28/18,1.35,1.49,1.32,1.72
04/29/18,1.34,1.34,0.95,1.77
04/30/18,1.31,1.25,1.1,1.47
05/01/18,1.37,1.57,1.45,1.92
05/02/18,1.61,1.37,1.51,0
05/03/18,1.65,1.49,1.73,#N/A
05/04/18,1.52,1.52,1.49,#N/A
05/05/18,1.45,1.6,1.36,#N/A
05/06/18,1.29,1.41,1.27,#N/A
05/07/18,1.46,1.49,1.12,#N/A
05/08/18,1.29,1.23,1.01,1.72
05/09/18,1.04,1.06,1.25,0.86
05/10/18,1.3,1.22,1.15,1.8
05/11/18,1.86,1.23,1.3,2.17
05/12/18,1.6,1.52,1.14,2.29
05/13/18,0.77,0.91,1.09,0.9
05/14/18,0.91,0.79,0.96,1.01
05/15/18,0.8,0.7,0.77,0.65
05/16/18,1.11,0.96,1.05,1.24
05/17/18,1.26,1.12,1.21,2.21
05/18/18,1.85,1.02,1.23,2.07
05/19/18,1.7,1.01,0.98,2.13
05/20/18,1.86,1.14,1.12,1.9
05/21/18,1.38,1.09,1.06,1.93
05/22/18,1.25,1.08,1.04,1.89
05/23/18,1.44,1.06,1.04,2.24
05/24/18,1.7,0.98,0.92,2.36
05/25/18,1.33,1.06,1.02,2.18
05/26/18,0.69,0.77,0.84,0.81
05/27/18,0.9,0.57,0.8,1.31
05/28/18,1.03,0.72,0.67,0.44
05/29/18,1.26,0.87,0.69,0.435
05/30/18,0.82,0.59,0.83,0.58
05/31/18,1.07,0.78,0.79,1.12
06/01/18,0.78,0.69,0.65,1.72
06/02/18,0.88,0.71,0.63,1.61
06/03/18,0.91,0.69,0.67,1.56
06/04/18,0.67,0.44,0.57,0.73
06/05/18,0.85,0.45,0.45,0.41
06/06/18,1.73,0.76,1.03,1.67
06/07/18,1.18,0.78,0.81,1.64
06/08/18,1.08,0.79,0.76,1.98
06/09/18,0.88,0.73,0.9,0.61
06/10/18,0.88,0.58,0.89,0.42
06/11/18,0.53,0.52,0.53,0.55
06/12/18,0.89,0.62,0.57,1.37
06/13/18,0.92,0.54,0.58,1.56
06/14/18,0.77,0.56,0.61,1.64
06/15/18,0.95,0.61,0.7,0.83
06/16/18,1.38,0.76,0.72,1.76
06/17/18,1.45,0.8,0.73,1.86
06/18/18,1.35,0.95,0.95,1.91
06/19/18,0.69,0.46,0.5,0.48
